domain,soa_rname,caa_iodef,dmarc_rua,dmarc_ruf,security_at_status,abuse_at_status,catch_all,mx_count
patiobatel.com.br,dns@cloudflare.com,,dmarc@patiobatel.com.br,dmarc@patiobatel.com.br,rejected,rejected,False,1
patitasco.com,dns@cloudflare.com,,hola@patitasco.com,,rejected,accepted,False,5
paubox.com,awsdns-hostmaster@amazon.com,security@paubox.com,re+b0f4573a657b@inbound.dmarcdigests.com,,rejected,rejected,False,1
pavefi.com,dns@jomax.net,,dmarc@8y4anbst.uriports.com,dmarc@8y4anbst.uriports.com,accepted,accepted,False,1
paymob.com,awsdns-hostmaster@amazon.com,,dmarc@paymob.com,,accepted(catch-all),accepted(catch-all),True,3
payouts.com,dns@cloudflare.com,,,,rejected,accepted,False,5
paytrail.com,dns@cloudflare.com,,,,rejected,rejected,False,1
paywall.one,dns@cloudflare.com,,,,rejected,accepted,False,5
paywithlocus.com,dns@cloudflare.com,,,,rejected,accepted,False,5
pdf.net,dns@cloudflare.com,,ipm7ht9@ar.glockapps.com; gzi4cuqq@ag.us.dmarcian.com,ipm7ht9@fr.glockapps.com,accepted(catch-all),accepted(catch-all),True,5
peakmetrics.com,dns@cloudflare.com,,,,accepted,accepted,False,5
pearl.com,dns@cloudflare.com,,,,rejected,rejected,False,1
pearldiver.io,awsdns-hostmaster@amazon.com,,a.ftkus35w@sdmarc.net; 5a7dabcd@mxtoolbox.dmarc-report.com,5a7dabcd@forensics.dmarc-report.com,rejected,rejected,False,1
pelcro.com,dns@cloudflare.com,,dmarc@pelcro.com,,accepted,accepted,False,5
people.ai,awsdns-hostmaster@amazon.com,,admin@people.ai,,accepted(catch-all),accepted(catch-all),True,5
peq.ai,hostmaster@registrar-servers.com,,,,rejected,accepted,False,5
perdoo.com,awsdns-hostmaster@amazon.com,,re+fv7gbsow95f@inbound.dmarcdigests.com,,accepted,accepted,False,5
perfai.ai,dns@jomax.net,,intesar@perfai.ai,,mx-unreachable,mx-unreachable,None,3
pga.com,awsdns-hostmaster@amazon.com,,pgadmarcemail@pga.com,,accepted(catch-all),accepted(catch-all),True,5
photoncommerce.com,awsdns-hostmaster@amazon.com,,,,accepted(catch-all),accepted(catch-all),True,5
photoroom.com,dns@cloudflare.com,,re+ada416d0ca8d@inbound.dmarcdigests.com,,accepted,accepted,False,5
pickfu.com,dns@cloudflare.com,,re+h0wzhi33vgu@dmarc.postmarkapp.com,,accepted(catch-all),accepted(catch-all),True,7
pin.com,dns@cloudflare.com,,c2a851396ba449cda35ecbfd82ce9eea@dmarc-reports.cloudflare.net,,rejected,accepted,False,5
pinegap.ai,dns@hostinger.com,,deepakiitorai@gmail.com,deepakiitorai@gmail.com,accepted(catch-all),accepted(catch-all),True,1
piperai.com,cloud-dns-hostmaster@google.com,,dmarc-reports@piperai.com,,accepted,accepted,False,5
pixa.com,dns@cloudflare.com,,d1399c44c78e4b28bb8bae12a801405e@dmarc-reports.cloudflare.net; re+e0f4137a09bf@inbound.dmarcdigests.com,,accepted(catch-all),accepted(catch-all),True,5
placester.com,awsdns-hostmaster@amazon.com,,re+adxozqjhjmz@dmarc.postmarkapp.com; dmarc_agg@vali.email,,accepted(catch-all),accepted(catch-all),True,5
planable.io,dns@cloudflare.com,,cbff57cf5f6541a8bdc2e91ffffcf57a@dmarc-reports.cloudflare.net,,accepted(catch-all),accepted(catch-all),True,5
planprophet.com,dns@cloudflare.com,,,,rejected,accepted,False,5
plotline.so,dns@cloudflare.com,,erik@plotline.so; adarsh@plotline.so; erik@plotline.so,erik@plotline.so; adarsh@plotline.so; erik@plotline.so,accepted,accepted,False,5
plusai.com,awsdns-hostmaster@amazon.com,,dmarc_agg@vali.email,dmarc_agg@vali.email,accepted(catch-all),accepted(catch-all),True,1
pocketsmith.com,dns@cloudflare.com,,postmaster@pocketsmith.com,,accepted(catch-all),accepted(catch-all),True,7
podio.com,awsdns-hostmaster@amazon.com,,c503e53751ee581@rep.dmarcanalyzer.com,c503e53751ee581@for.dmarcanalyzer.com,accepted,accepted,False,7
podpage.com,dns@cloudflare.com,,1e4ac5cf5a7447c4810c4e5548a4d2cc@dmarc-reports.cloudflare.net; re+011278f9ddb9@inbound.dmarcdigests.com,,accepted(catch-all),accepted(catch-all),True,5
point-topic.com,namehost@WORLDNIC.com,,,,rejected,rejected,False,3
pointfive.co,dns@cloudflare.com,security@pointfive.co,c33efd190fdb44d090de8cc8c8047d4f@dmarc-reports.cloudflare.net; security@pointfive.co,,accepted(catch-all),accepted(catch-all),True,2
polytomic.com,awsdns-hostmaster@amazon.com,,contact@polytomic.com,,rejected,accepted,False,5
pop.in,dns@cloudflare.com,,,,rejected,accepted,False,5
portao3.com.br,dns@cloudflare.com,,4759218889774ee1884cdc87c3f4d0ae@dmarc-reports.cloudflare.net,,rejected,accepted,False,5
portkey.ai,dns@cloudflare.com,,15b62c74b7214692924c35bf0f4a78ca@dmarc-reports.cloudflare.net; mailmaster@portkey.ai,,rejected,accepted,False,5
postmypost.io,dns@cloudflare.com,,,,rejected,rejected,False,1
powernaut.io,cloud-dns-hostmaster@google.com,,dmarc@inbound.flowmailer.net; dmarc_agg@vali.email,,rejected,accepted,False,5
powersupportpartners.com,dns@cloudflare.com,,dmarc-reports@powersupportpartners.com,,rejected,rejected,False,1
powtoon.com,awsdns-hostmaster@amazon.com,,1qyixkmi@ag.eu.dmarcian.com,1qyixkmi@fr.eu.dmarcian.com,accepted(catch-all),accepted(catch-all),True,5
pragma.com.co,awsdns-hostmaster@amazon.com,,administrador@pragma.com.co,,accepted,accepted,False,5
praiz.io,awsdns-hostmaster@amazon.com,,,,accepted(catch-all),accepted(catch-all),True,5
pramata.com,awsdns-hostmaster@amazon.com,,dmarc-reports@pramata.com,demarc-failure-reports@pramata.com,rejected,accepted,False,7
praxi.io,dns@cloudflare.com,,jameskinda@praxi.io,,rejected,accepted,False,5
predactiv.com,awsdns-hostmaster@amazon.com,,,,accepted,accepted,False,5
predicthq.com,awsdns-hostmaster@amazon.com,,mailauth-reports@predicthq.com,,accepted,accepted,False,5
prepared.app,hostmaster@registrar-servers.com,,,,rejected,rejected,False,1
preppr.ai,dns@jomax.net,,,,rejected,accepted,False,5
prescriberpoint.com,azuredns-hostmaster@microsoft.com,,dmarc_reports@prescriberpoint.com,,accepted(catch-all),accepted(catch-all),True,5
presien.com,awsdns-hostmaster@amazon.com,,,,accepted(catch-all),accepted(catch-all),True,5
pricehubble.com,cloud-dns-hostmaster@google.com,,security@pricehubble.com,,accepted,accepted,False,5
pricelabs.co,dns@cloudflare.com,,ipm6oj6@ar.glockapps.com,ipm6oj6@fr.glockapps.com,rejected,accepted,False,5
pricetime.co,support@wix.com,,,,rejected,rejected,False,1
prima.ai,awsdns-hostmaster@amazon.com,,c7d60f42@dmarc.mailgun.org; 4e0d04b2@inbox.ondmarc.com,c7d60f42@dmarc.mailgun.org; 4e0d04b2@inbox.ondmarc.com,rejected,accepted,False,5
primum.co,awsdns-hostmaster@amazon.com,,,,accepted,accepted,False,5
print.com,awsdns-hostmaster@amazon.com,,re+fae695093467@inbound.dmarcdigests.com,,rejected,rejected,False,1
printmailsolutions.com,dns@jomax.net,,f0dmbckn@ag.us.dmarcian.com; rua+printmailsolutions.com@dmarc.barracudanetworks.com,ruf+printmailsolutions.com@dmarc.barracudanetworks.com,accepted(catch-all),accepted(catch-all),True,2
prismic.io,awsdns-hostmaster@amazon.com,,dmarc-reports@prismic.io,,accepted,accepted,False,5
prixuserp.com,dns@digicertdns.com,,dmarc@prixuserp.com,,mx-unreachable,mx-unreachable,None,1
prizm-energy.com,dns@jomax.net,,,,rejected,rejected,False,1
product.ai,dns@cloudflare.com,,postmaster@product.ai,,accepted(catch-all),accepted(catch-all),True,5
producteca.com,dns@cloudflare.com,,dmarc-reports@parsimotion.com,,accepted(catch-all),accepted(catch-all),True,5
productive.io,awsdns-hostmaster@amazon.com,,re+wawcn5hwtdn@dmarc.postmarkapp.com,,accepted(catch-all),accepted(catch-all),True,5
prohotel-edv.de,do-not-reply@prohotel-edv.de,,rua@dmarc.brevo.com,,rejected,rejected,False,4
projectcor.com,awsdns-hostmaster@amazon.com,,ipm4kdg@ar.glockapps.com,ipm4kdg@fr.glockapps.com,rejected,accepted,False,5
projectleannation.com,awsdns-hostmaster@amazon.com,,,,rejected,accepted,False,5
prokeep.com,awsdns-hostmaster@amazon.com,,dmarc@prokeep.com; dmarc_agg@vali.email,,accepted,accepted,False,5
proluno.com.br,dns@cloudflare.com,,rua@dmarc.brevo.com,,rejected,accepted,False,3
prompt.security,dns@cloudflare.com,,dmarc@prompt.security,,rejected,accepted,False,5
prontohq.com,hostmaster@registrar-servers.com,,hey@prontohq.com; dmarc_agg@vali.email,,rejected,accepted,False,5
prontopago.com.ar,cloud-dns-hostmaster@google.com,,prontopagoar@rua.agari.com; rclausen@prontopago.com.ar,prontopagoar@ruf.agari.com; rclausen@prontopago.com.ar,rejected,accepted,False,5
propbar.co.uk,dns@cloudflare.com,,e1712e1d744a40f1844bd8b8d98ddcd0@dmarc-reports.cloudflare.net,,accepted(catch-all),accepted(catch-all),True,5
propeller.co.uk,awsdns-hostmaster@amazon.com,,sysadmin@propeller.co.uk,sysadmin@propeller.co.uk,accepted,accepted,False,5
proposify.com,awsdns-hostmaster@amazon.com,,re+spijzez8otj@dmarc.postmarkapp.com,,rejected,accepted,False,7
propup.at,do-not-reply@propup.at,,office@propop.at,office@propop.att,rejected,accepted,False,1
propush.me,awsdns-hostmaster@amazon.com,,refrigerator@propellerads.com,,rejected,accepted,False,5
proresources.com,dns@cloudflare.com,,,,accepted,rejected,False,1
prosaic.works,awsdns-hostmaster@amazon.com,,,,accepted(catch-all),accepted(catch-all),True,5
prospeo.io,awsdns-hostmaster@amazon.com,,,,accepted,accepted,False,1
protegrity.com,dns@cloudflare.com,,,,rejected,rejected,False,2
prscnt.com,dns@jomax.net,,postmaster@prscnt.com,postmaster@prscnt.com,rejected,accepted,False,5
prxyco.com,cloud-dns-hostmaster@google.com,,,,accepted(catch-all),accepted(catch-all),True,1
pubnub.com,hostmaster@nsone.net,,itemldb@pubnub.com,itemldb@pubnub.com,accepted(catch-all),accepted(catch-all),True,5
pucara.io,dns@cloudflare.com,,3c10c613af5f4cfb9390141735d95a04@dmarc-reports.cloudflare.net,,accepted,rejected,False,1
pulsegen.io,dns@jomax.net,,,,rejected,accepted,False,6
pulseintelligence.com,awsdns-hostmaster@amazon.com,,,,rejected,accepted,False,2
pursuit.amsterdam,dns@cloudflare.com,,,info@pursuit.amsterdam,rejected,accepted,False,6
pxdata.ai,dns@cloudflare.com,,5620c1478f744292805aa5e1e74df356@dmarc-reports.cloudflare.net,,rejected,accepted,False,5
qlerify.com,awsdns-hostmaster@amazon.com,security@qlerify.com,support@qlerify.com,support@qlerify.com,accepted,accepted,False,1
qminder.com,awsdns-hostmaster@amazon.com,,dmarc@qminder.com,dmarc@qminder.com,accepted(catch-all),accepted(catch-all),True,5
qoets.nl,hostmaster@qoets.nl,,dmarc@inno.dev,,accepted(catch-all),accepted(catch-all),True,5
qonversion.io,dns@cloudflare.com,,,,rejected,accepted,False,5
qti.co.id,dns@cloudflare.com,,,,accepted(catch-all),accepted(catch-all),True,1
quanthome.com,hostmaster@infomaniak.ch,,re+xvx5np1jteb@dmarc.postmarkapp.com,,accepted(catch-all),accepted(catch-all),True,1
quartile.com,dns@jomax.net,,admin@quartile.com,admin@quartile.com,rejected,rejected,False,1
quartr.com,awsdns-hostmaster@amazon.com,,postmaster+dmarc@quartr.com,,accepted,accepted,False,5
query.ai,ADMIN@query.ai,,security@query.ai; security@query.ai,,accepted,accepted,False,5
quicknode.com,dns@cloudflare.com,,b4d620b182@rua.easydmarc.us,b4d620b182@ruf.easydmarc.us,accepted,accepted,False,5
quid.com,admin@dnsimple.com,,90005677@mxtoolbox.dmarc-report.com; jetv526q@ag.us.dmarcian.com,90005677@forensics.dmarc-report.com; jetv526q@fr.us.dmarcian.com,accepted,rejected,False,1
quinn-ai.com,dns@jomax.net,,dmarc-reports@quinn-ai.com,dmarc-reports@quinn-ai.com,rejected,accepted,False,5
quiverquant.com,dns@cloudflare.com,,0b9c7d10e84249d1ba927fe0e0ed6a9a@dmarc-reports.cloudflare.net,,rejected,accepted,False,5
quivly.ai,dns@cloudflare.com,,0b98a7f014fa4332999e1535993b307a@dmarc-reports.cloudflare.net; dmarc-aggregate@quivly.ai; dmarc-aggregate@quivly.ai,dmarc-failure@quivly.ai; dmarc-failure@quivly.ai,accepted,accepted,False,2
quotech.io,dns@cloudflare.com,,dmarc-reports@quotech.io,,accepted(catch-all),accepted(catch-all),True,5
quradata.com,hostmaster@simply.com,,kevin@quradata.com,,rejected,accepted,False,1
rach.io,awsdns-hostmaster@amazon.com,,,,rejected,accepted,False,5
raindrop.ai,hostmaster@registrar-servers.com,,re+erukaqoitgd@dmarc.postmarkapp.com,,accepted,accepted,False,1
raisely.com,dns@cloudflare.com,,a8a29a9e43@rua.easydmarc.eu; 105ae34810fa4be2a9572a9ad2382348@dmarc-reports.cloudflare.net,a8a29a9e43@ruf.easydmarc.eu,accepted(catch-all),accepted(catch-all),True,5
rallyuxr.com,dns@cloudflare.com,security@rallyuxr.com,re+84db8e14d3fb@inbound.dmarcdigests.com,,accepted,accepted,False,5
rapidflare.ai,dns@jomax.net,,re+f0eec5570012@inbound.dmarcdigests.com,,rejected,accepted,False,5
rapido.co.nz,dns@cloudflare.com,,,,accepted(catch-all),accepted(catch-all),True,5
raylu.ai,dns@cloudflare.com,,c51c2b9f31@rua.easydmarc.us; dmarc@raylu.ai,c51c2b9f31@ruf.easydmarc.us; dmarc@raylu.ai,rejected,accepted,False,5
raynatours.com,dns@cloudflare.com,,,,accepted(catch-all),accepted(catch-all),True,2
rayyan.ai,awsdns-hostmaster@amazon.com,,,,mx-unreachable,mx-unreachable,None,3
reachtwr.com,dns@cloudflare.com,,,,accepted(catch-all),accepted(catch-all),True,3
realfinity.io,dns@jomax.net,,dmarc@realfinity.uriports.com,dmarc@realfinity.uriports.com,rejected,rejected,False,1
realtimelca.com,azuredns-hostmaster@microsoft.com,,,,rejected,rejected,False,1
reap.global,dns@cloudflare.com,,67b0957bb4e94d938269de1b8e3e2ca0@dmarc-reports.cloudflare.net; tech@reap.global,,accepted(catch-all),accepted(catch-all),True,5
rebike.com,awsdns-hostmaster@amazon.com,,webmaster@rebike.com,,rejected,rejected,False,4
receiptor.ai,awsdns-hostmaster@amazon.com,,dmarc@receiptor.ai,dmarc@receiptor.ai,rejected,accepted,False,5
reclaim.ai,dns@cloudflare.com,,postmaster@reclaim.ai,,accepted(catch-all),accepted(catch-all),True,2
recruitu.com,dns@cloudflare.com,,rua@dmarc.brevo.com,,rejected,accepted,False,1
recurly.com,cloud-dns-hostmaster@google.com,,5mazsrw6@ag.dmarcian.com,5mazsrw6@fr.dmarcian.com,accepted(catch-all),accepted(catch-all),True,7
reeporter.ai,dns@cloudflare.com,,dmarc-reports@reeporter.ai,,accepted(catch-all),accepted(catch-all),True,3
reevo.ai,awsdns-hostmaster@amazon.com,,admin@reevo.ai,,accepted,accepted,False,1
referralcandy.com,awsdns-hostmaster@amazon.com,,dmarc@referralcandy.com,,accepted(catch-all),accepted(catch-all),True,7
reg-genome.com,dns@cloudflare.com,,security@reg-genome.com,security@reg-genome.com,accepted,rejected,False,1
relay.app,awsdns-hostmaster@amazon.com,,dmarc@relay.app,,accepted(catch-all),accepted(catch-all),True,5
relevanceai.com,dns@cloudflare.com,,dad60fa3@dmarc.mailgun.org; 5a6bffda@inbox.ondmarc.com; re+lzsz9cdvxva@dmarc.postmarkapp.com; re+san08uc93cf@dmarc.postmarkapp.com,dad60fa3@dmarc.mailgun.org; 5a6bffda@inbox.ondmarc.com,accepted,accepted,False,5
relpro.com,awsdns-hostmaster@amazon.com,,rrajmangal@relpro.com,,accepted(catch-all),accepted(catch-all),True,5
relynk.io,dns@cloudflare.com,,d73fbf7e003b48dc807e548d70df12d3@dmarc-reports.cloudflare.net,,rejected,accepted,False,5
remote.com,awsdns-hostmaster@amazon.com,sre-team@remote.com,f09f101f@dmarc.mailgun.org; b5564746@inbox.ondmarc.com; re+b869b9da0e8f@inbound.dmarcdigests.com,f09f101f@dmarc.mailgun.org; b5564746@inbox.ondmarc.com,accepted(catch-all),accepted(catch-all),True,5
reo.dev,cloud-dns-hostmaster@google.com,,support@reo.dev,support@reo.dev,accepted(catch-all),accepted(catch-all),True,5
replicate.com,dns@cloudflare.com,,re+ter3rqwzo5i@dmarc.postmarkapp.com,,accepted,accepted,False,5
reshapex.com,dns@cloudflare.com,,dmarc-reports@reshapeautomation.com,dmarc-forensics@reshapeautomation.com,accepted,accepted,False,5
respan.ai,dns@jomax.net,,dmarc_rua@onsecureserver.net,,accepted,accepted,False,5
rest.com,dns@cloudflare.com,,7b88e4a7a2fd48eb92f435d5cb7fc44c@dmarc-reports.cloudflare.net,,rejected,accepted,False,5
restream.io,awsdns-hostmaster@amazon.com,,32d204ce11@rua.easydmarc.eu,32d204ce11@ruf.easydmarc.eu,accepted,accepted,False,5
retab.com,dns@cloudflare.com,,,,rejected,accepted,False,5
reteno.com,dns@cloudflare.com,devops@esputnik.com,fbl@esputnik.com,,accepted(catch-all),accepted(catch-all),True,3
reversinglabs.com,awsdns-hostmaster@amazon.com,,6cace4ec@in.mailhardener.com,,accepted,accepted,False,6
revisiondojo.com,dns@cloudflare.com,,,,accepted,accepted,False,1
revsend.com,dns@cloudflare.com,,admin@revsend.com; re+70176adf77c5@inbound.dmarcdigests.com,,rejected,accepted,False,5
revspire.io,azuredns-hostmaster@microsoft.com,,dmarc@revspire.io,,accepted(catch-all),accepted(catch-all),True,1
rezoomex.com,awsdns-hostmaster@amazon.com,,team@rezoomex.com,team@rezoomex.com,rejected,rejected,False,2
rhinofcp.com,awsdns-hostmaster@amazon.com,,dmarc-reports@rhinofcp.com,,accepted,accepted,False,5
rhinohealth.com,awsdns-hostmaster@amazon.com,,dmarc-reports@rhinohealth.com,,accepted,accepted,False,5
richpanel.com,awsdns-hostmaster@amazon.com,,devops@richpanel.com,,accepted,accepted,False,5
ringotel.com,awsdns-hostmaster@amazon.com,,team+dmarcreports@ringotel.com,,accepted(catch-all),accepted(catch-all),True,1
risepeople.com,awsdns-hostmaster@amazon.com,,c6h25gez@ag.ca.dmarcian.com,,accepted,accepted,False,5
rivio.com.br,cloud-dns-hostmaster@google.com,,dmarc@rivio.com.br,dmarc@rivio.com.br,rejected,accepted,False,1
roboflow.com,admin@dnsimple.com,,dmarc@roboflow.com,,accepted(catch-all),accepted(catch-all),True,5
rocketlane.com,awsdns-hostmaster@amazon.com,,bimi@rocketlane.com,,accepted,accepted,False,7
rockhopper.co,awsdns-hostmaster@amazon.com,,dmarc@rockhopper.co,,rejected,accepted,False,5
roihunter.com,awsdns-hostmaster@amazon.com,,dmarc_diag@roihunter.com,dmarc_diag@roihunter.com,accepted(catch-all),accepted(catch-all),True,5
rolli.ai,dns@cloudflare.com,,postmaster@rolli.ai,,accepted(catch-all),accepted(catch-all),True,5
roomme.id,dns@cloudflare.com,,dmarc@roomme.id,dmarc@roomme.id,mx-unreachable,mx-unreachable,None,1
roundhr.com,awsdns-hostmaster@amazon.com,,dev-security@whattime.co.kr,,rejected,accepted,False,5
roundtreasury.com,awsdns-hostmaster@amazon.com,,dmarc-reports@roundtreasury.com,,accepted(catch-all),accepted(catch-all),True,5
rowads.studio,dns@cloudflare.com,,,,rejected,accepted,False,1
rowzero.com,awsdns-hostmaster@amazon.com,,dmarc@rowzero.com,,accepted,accepted,False,1
rubix.nz,dns@cloudflare.com,,27926d042a1242028960e6102653bba5@dmarc-reports.cloudflare.net; 8e558bc6c12643ad8d1e5fbd7471177c@dmarc-reports.cloudflare.net; teamcomputing@rubix.nz,,rejected,rejected,False,1
rudderstack.com,awsdns-hostmaster@amazon.com,,infra@rudderstack.com,infra@rudderstack.com,accepted,accepted,False,5
runrehearsals.com,dns@jomax.net,,,,accepted,accepted,False,5
runway.team,awsdns-hostmaster@amazon.com,,re+wohwms5tuqd@inbound.dmarcdigests.com,re+wohwms5tuqd@dmarc.postmarkapp.com,accepted(catch-all),accepted(catch-all),True,5
runwayml.com,awsdns-hostmaster@amazon.com,,re+cc2961ebe757@inbound.dmarcdigests.com,,accepted,accepted,False,5
rupeezy.in,awsdns-hostmaster@amazon.com,,dmarc@rupeezy.uriports.com,,accepted(catch-all),accepted(catch-all),True,5
rushdb.com,awsdns-hostmaster@amazon.com,,,,accepted(catch-all),accepted(catch-all),True,1
ryestrategy.com,hostmaster@nsone.net,,ops@ryestrategy.com,,rejected,accepted,False,5
sabre.com,hostmaster@sabre.com,administrative.contact@sabre.com,dmarc_rua@emaildefense.proofpoint.com,dmarc_ruf@emaildefense.proofpoint.com,accepted,rejected,False,2
sacavalcante.com.br,dns@cloudflare.com,,2107c30f7f0549caa631a4bd9fbe6fba@dmarc-reports.cloudflare.net; dmarc@sacavalcante.com.br; dmarc_agg@vali.email,,rejected,rejected,False,1
sadagaat-usa.org,dns@cloudflare.com,,,,rejected,accepted,False,5
saidot.ai,awsdns-hostmaster@amazon.com,,dmarc.reports@saidot.ai,dmarc.reports@saidot.ai,accepted,rejected,False,1
sales-mind.ai,dns@cloudflare.com,,,,rejected,rejected,False,1
salesfinity.ai,dns@cloudflare.com,,,,mx-unreachable,mx-unreachable,None,1
saleshandy.com,dns@cloudflare.com,,dmarc@saleshandy.com,,accepted,accepted,False,5
saleslayer.com,dns@jomax.net,,b790c213154d48e5881794e5cce486bb@dmarc-reports.cloudflare.net; securityalerts@saleslayer.com,,accepted,accepted,False,5
salesloft.com,awsdns-hostmaster@amazon.com,,compliance+dmarc@salesloft.com,,accepted(catch-all),accepted(catch-all),True,5
samaya.ai,dns@cloudflare.com,,3f843d9ea46e4f61b41dbb7420385cad@dmarc-reports.cloudflare.net; re+6ec8904bfa95@inbound.dmarcdigests.com,,rejected,accepted,False,5
sanalsantral.com.tr,dns@cloudflare.com,,,,accepted(catch-all),accepted(catch-all),True,5
sanka.com,cloud-dns-hostmaster@google.com,,,,accepted(catch-all),accepted(catch-all),True,5
satellitesonfire.com,awsdns-hostmaster@amazon.com,,,,rejected,accepted,False,1
savecall.de,dns@cloudflare.com,,d6de5921aaad4c0090eab3ad6b44e49a@dmarc-reports.cloudflare.net; postmaster@savecall.de,postmaster@savecall.de,rejected,rejected,False,1
