email,domain,phase,source_url
procore@knight-solutions.com,knight-solutions.com,consensus-tier-B,https://knight-solutions.com/
product@reg-genome.com,reg-genome.com,C-other,https://reg-genome.com/contact
psirt+fail@freee.co.jp,freee.co.jp,tier1-2-dns:dmarc_ruf,
psirt@freee.co.jp,freee.co.jp,tier1-2-dns:dmarc_rua,
publishers@nativo.com,nativo.com,consensus-tier-B,https://ads.life360.com/contact-us
quarantine1@lambdatest.com,lambdatest.com,tier1-2-dns:dmarc_ruf,
quarantine@askturing.ai,askturing.ai,tier1-2-dns:dmarc_rua,
quarantine@lambdatest.com,lambdatest.com,tier1-2-dns:dmarc_rua,
queenstown@rubix.nz,rubix.nz,consensus-tier-B,https://rubix.nz/
questions@3i.ai,3i.ai,consensus-tier-B,https://www.3i.ai/
questions@timetackle.com,timetackle.com,consensus-tier-B,https://www.timetackle.com/contact/
quynhpn@luminpdf.com,luminpdf.com,consensus-tier-B,https://www.luminpdf.com/
r@badideas.fund,badideas.fund,tier1-2-dns:dmarc_rua,
rachel.wolff@lokalise.com,lokalise.com,consensus-tier-B,https://lokalise.com/
rafe@allunite.com,allunite.com,consensus-tier-B,https://allunite.com/contact-us/
rahulsharma@cashfree.com,cashfree.com,consensus-tier-B,https://www.cashfree.com:443/contact-us
rajabali@e4k.co,e4k.co,tier1-2-dns:dmarc_rua,
rajabali@e4k.co,e4k.co,tier1-2-dns:dmarc_ruf,
raju@visiblie.com,visiblie.com,tier1-2-dns:dmarc_rua,
raph@admanage.ai,admanage.ai,consensus-tier-B,https://admanage.ai/privacy
rclausen@prontopago.com.ar,prontopago.com.ar,tier1-2-dns:dmarc_rua,
rclausen@prontopago.com.ar,prontopago.com.ar,tier1-2-dns:dmarc_ruf,
rd@newsleopard.com,newsleopard.com,tier1-2-dns:dmarc_rua,
recruit@aceworks.ai,aceworks.ai,consensus-tier-B,https://www.aceworks.ai/contact
recruiting@greenstreet.com,greenstreet.com,consensus-tier-B,https://www.greenstreet.com/contact/
referrals@sproutsocial.com,sproutsocial.com,consensus-tier-B,https://sproutsocial.com/legal/
registos.wewood@wewood.eu,wewood.eu,tier1-2-dns:dmarc_rua,
rejected-emails@cymulate.com,cymulate.com,tier1-2-dns:dmarc_rua,
reklamace@zaslat.cz,zaslat.cz,consensus-tier-B,https://www.zaslat.cz:443/
reply@onlyoffice.com,onlyoffice.com,consensus-tier-B,https://onlyoffice.com/privacy
report@bugbounty.web.de,web.de,security.txt,https://web.de/.well-known/security.txt
report@bugbounty.web.de,web.de,consensus-tier-A,https://web.de/.well-known/security.txt
report@inflection.io,inflection.io,tier1-2-dns:dmarc_rua,
report@taxdone.ch,taxdone.ch,tier1-2-dns:dmarc_rua,
reportphishing@klaviyo.com,klaviyo.com,consensus-tier-A,https://www.klaviyo.com/contact-us
reports@cruva.com,cruva.com,tier1-2-dns:dmarc_rua,
reports@cruva.com,cruva.com,tier1-2-dns:dmarc_ruf,
reports@flashvote.com,flashvote.com,tier1-2-dns:dmarc_rua,
reports@flashvote.com,flashvote.com,tier1-2-dns:dmarc_ruf,
reports@miramis.co,miramis.co,tier1-2-dns:dmarc_rua,
reports@sync.so,sync.so,tier1-2-dns:dmarc_rua,
representative@sharethis.com,sharethis.com,consensus-tier-B,https://sharethis.com/privacy/
research@atlaspeople.io,atlaspeople.io,consensus-tier-B,https://atlaspeople.io/contact
review@lev.com,lev.com,tier1-2-dns:dmarc_rua,
review@lev.com,lev.com,tier1-2-dns:dmarc_ruf,
rgandhi@yinzcam.com,yinzcam.com,tier1-2-dns:dmarc_rua,
ricky@streamkap.com,streamkap.com,tier1-2-dns:dmarc_rua,
rike@antler.co,antler.co,C-other,https://antler.co/about
rmishelp@truckstop.com,truckstop.com,consensus-tier-B,https://truckstop.com/contact-us/
roaduse.requests@ovintiv.com,ovintiv.com,consensus-tier-B,https://www.ovintiv.com/contact-us/
rob@sopro.io,sopro.io,consensus-tier-B,https://sopro.io/company/contact-us/
rob@spike.digital,spike.digital,tier1-2-dns:dmarc_rua,
rob@spike.digital,spike.digital,tier1-2-dns:dmarc_ruf,
roebuckadmin@aclarian.com,aclarian.com,tier1-2-dns:dmarc_rua,
roey@enshift.com,enshift.com,tier1-2-dns:dmarc_rua,
rrajmangal@relpro.com,relpro.com,tier1-2-dns:dmarc_rua,
rua@fundify.com,fundify.com,tier1-2-dns:dmarc_rua,
rua@zocks.io,zocks.io,tier1-2-dns:dmarc_rua,
rua@zocks.io,zocks.io,tier1-2-dns:dmarc_ruf,
ryan@sopro.io,sopro.io,consensus-tier-B,https://sopro.io/company/contact-us/
s.young@thrustflight.com,thrustflight.com,consensus-tier-B,https://www.thrustflight.com/privacy-policy/
sabac@shops.bebakids.com,bebakids.com,consensus-tier-B,http://www.bebakids.com/
sac@baston.com.br,baston.com.br,consensus-tier-B,https://baston.com.br/
sadagaat@sadagaat-usa.org,sadagaat-usa.org,consensus-tier-B,https://sadagaat-usa.org/contact-us/
safety@classdojo.com,classdojo.com,consensus-tier-B,https://www.classdojo.com/privacy/
saida@cles.org,cles.org,consensus-tier-B,https://cles.org/
sales@abacum.ai,abacum.ai,C-gen,https://abacum.ai/contact-us
sales@abclegal.com,abclegal.com,consensus-tier-B,https://www.abclegal.com:443/privacy
sales@affinity.co,affinity.co,consensus-tier-B,https://www.affinity.co/contact-us
sales@ahaslides.com,ahaslides.com,consensus-tier-B,https://ahaslides.com/contact-us/
sales@ammp.io,ammp.io,consensus-tier-B,https://www.ammp.io/contact
sales@amplifier.com,amplifier.com,consensus-tier-B,https://amplifier.com/
sales@amplitude.com,amplitude.com,consensus-tier-B,https://amplitude.com/
sales@appcues.com,appcues.com,consensus-tier-B,https://www.appcues.com/
sales@archilogic.com,archilogic.com,consensus-tier-B,https://www.archilogic.com/contact-us
sales@articulate.com,articulate.com,consensus-tier-B,https://access.articulate.com/360/contact-us
sales@atlasx.co,atlasx.co,consensus-tier-B,https://atlasx.co/
sales@austintechnology.com.au,austintechnology.com.au,consensus-tier-B,https://austintechnology.com.au/
sales@backstory.ai,backstory.ai,consensus-tier-B,https://www.backstory.ai/about-us/contact-us
sales@beautech.aero,beautech.aero,consensus-tier-B,https://beautech.aero/
sales@bellwetherit.com,bellwetherit.com,C-gen,https://bellwetherit.com/contact
sales@betterleap.com,betterleap.com,consensus-tier-B,https://betterleap.com/
sales@bitquery.io,bitquery.io,consensus-tier-B,https://bitquery.io/
sales@bluente.com,bluente.com,consensus-tier-B,https://www.bluente.com/
sales@camsbiometrics.com,camsbiometrics.com,consensus-tier-B,https://camsbiometrics.com/
sales@ceramic.ai,ceramic.ai,consensus-tier-B,https://www.ceramic.ai/
sales@ci-hub.com,ci-hub.com,consensus-tier-B,https://ci-hub.com/contact
sales@cleo.com,cleo.com,consensus-tier-B,https://www.cleo.com/contact
sales@clickup.com,clickup.com,consensus-tier-B,https://clickup.com/security
sales@cloudeagle.ai,cloudeagle.ai,consensus-tier-B,https://www.cloudeagle.ai/contact
sales@connect-x.tech,connect-x.tech,consensus-tier-B,https://connect-x.tech/
sales@contextqa.com,contextqa.com,consensus-tier-B,https://contextqa.com/
sales@convesio.com,convesio.com,consensus-tier-B,https://convesio.com/contact-us
sales@coros.com,coros.com,consensus-tier-B,https://coros.com/contact
sales@deepidv.com,deepidv.com,consensus-tier-B,https://www.deepidv.com/
sales@detrack.com,detrack.com,consensus-tier-B,https://www.detrack.com/get-in-touch-with-us/
sales@dma-group.co.uk,dma-group.co.uk,consensus-tier-B,https://dma-group.co.uk/
sales@dronus.com,dronus.com,consensus-tier-B,https://dronus.com/contatti/
sales@e4k.co,e4k.co,consensus-tier-B,https://e4k.co/
sales@finoptimal.com,finoptimal.com,consensus-tier-B,https://www.finoptimal.com/
sales@fitsamerica.com,fitsamerica.com,consensus-tier-B,https://www.fitsamerica.com/
sales@fleetx.io,fleetx.io,consensus-tier-B,https://www.fleetx.ai/
sales@flexmls.com,flexmls.com,consensus-tier-B,https://flexmls.com/contact/
sales@forter.com,forter.com,consensus-tier-B,https://www.forter.com/
sales@frsport.com,frsport.com,consensus-tier-B,https://frsport.com/
sales@getboomerang.ai,getboomerang.ai,consensus-tier-B,https://getboomerang.ai/
sales@getresponse.com,getresponse.com,consensus-tier-B,https://www.getresponse.com/
sales@giatecscientific.com,giatecscientific.com,consensus-tier-B,https://www.giatecscientific.com/
sales@globalmacit.com,globalmacit.com,consensus-tier-B,https://globalmacit.com/
sales@gong.io,gong.io,consensus-tier-B,https://www.gong.io:443/contact-us
sales@heymarvin.com,heymarvin.com,consensus-tier-B,https://heymarvin.com/contact
sales@hostingb2b.com,hostingb2b.com,C-gen,https://hostingb2b.com/contact-us
sales@humaans.io,humaans.io,consensus-tier-B,https://humaans.io/
sales@indicaonline.com,indicaonline.com,consensus-tier-B,https://indicaonline.com/
sales@jobspikr.com,jobspikr.com,consensus-tier-B,https://www.jobspikr.com/contact-us/
sales@jurny.com,jurny.com,consensus-tier-B,https://www.jurny.com/contact
sales@karbonhq.com,karbonhq.com,consensus-tier-B,https://karbonhq.com/
sales@klaviyo.com,klaviyo.com,consensus-tier-B,https://www.klaviyo.com/
sales@kruncher.ai,kruncher.ai,consensus-tier-B,https://kruncher.ai/
sales@kscope.io,kscope.io,consensus-tier-B,https://kscope.io/contact-us
sales@kubit.ai,kubit.ai,C-gen,https://kubit.ai/about
sales@lade.de,lade.de,consensus-tier-B,https://lade.de/
sales@lawtrades.com,lawtrades.com,consensus-tier-B,https://www.lawtrades.com/contact-us
sales@leadfeeder.com,leadfeeder.com,consensus-tier-B,https://www.leadfeeder.com/
sales@lindo.ai,lindo.ai,consensus-tier-B,https://lindo.ai/
sales@llexeter.co.uk,llexeter.co.uk,consensus-tier-B,https://www.llexeter.co.uk/
sales@loadsmart.com,loadsmart.com,consensus-tier-B,https://loadsmart.com/contact/
sales@loft47.com,loft47.com,consensus-tier-B,https://loft47.com/
sales@lovable.dev,lovable.dev,consensus-tier-B,https://lovable.dev/legal
sales@lumar.io,lumar.io,consensus-tier-B,https://www.lumar.io/contact/
sales@luminovo.com,luminovo.com,consensus-tier-B,https://luminovo.com/
sales@mailkit.com,mailkit.com,consensus-tier-B,https://www.mailkit.com/
sales@manatal.com,manatal.com,consensus-tier-B,https://www.manatal.com/contact-us
sales@meisterlabs.com,meisterlabs.com,consensus-tier-B,https://www.meistertask.com/pages/imprint
sales@mobile-text-alerts.com,mobile-text-alerts.com,consensus-tier-B,https://mobile-text-alerts.com/
sales@onlyoffice.com,onlyoffice.com,consensus-tier-B,https://onlyoffice.com/
sales@optimizedpayments.com,optimizedpayments.com,consensus-tier-B,https://optimizedpayments.com/
sales@pagerduty.com,pagerduty.com,consensus-tier-B,https://www.pagerduty.com/contact-us/
sales@paytrail.com,paytrail.com,C-gen,https://paytrail.com/contact
sales@pelcro.com,pelcro.com,consensus-tier-B,https://www.get.pelcro.com/
sales@people.ai,people.ai,consensus-tier-B,https://www.backstory.ai/about-us/contact-us
sales@pin.com,pin.com,consensus-tier-B,https://www.pin.com/
sales@predictiveindex.com,predictiveindex.com,consensus-tier-B,https://www.predictiveindex.com/company/contact-us/
sales@query.ai,query.ai,consensus-tier-B,https://www.query.ai/contact-sales/
sales@raindrop.ai,raindrop.ai,consensus-tier-B,https://www.raindrop.ai/
sales@recurly.com,recurly.com,C-gen,https://recurly.com/contact-us
sales@roboflow.com,roboflow.com,consensus-tier-B,https://roboflow.com/terms
sales@rolli.ai,rolli.ai,consensus-tier-B,https://rolli.ai/privacy
sales@rupeezy.in,rupeezy.in,consensus-tier-B,https://rupeezy.in/contact-us
sales@saidot.ai,saidot.ai,consensus-tier-B,https://www.saidot.ai/
sales@saleshandy.com,saleshandy.com,consensus-tier-B,https://saleshandy.com/contact
sales@searchunify.com,searchunify.com,C-gen,https://searchunify.com/contact
sales@shiftcare.com,shiftcare.com,C-gen,https://shiftcare.com/contact
sales@shortcut.com,shortcut.com,consensus-tier-B,https://www.shortcut.com/contact
sales@shotstack.io,shotstack.io,consensus-tier-B,https://shotstack.io/contact/
sales@sopro.io,sopro.io,consensus-tier-B,https://sopro.io/
sales@sphereinsight.com,sphereinsight.com,consensus-tier-B,https://www.sphereinsight.com/
sales@spoonity.com,spoonity.com,consensus-tier-B,https://www.spoonity.com/
sales@springverify.com,springverify.com,consensus-tier-B,https://in.springverify.com/
sales@stealthmole.com,stealthmole.com,consensus-tier-B,https://www.stealthmole.com/
sales@sumologic.com,sumologic.com,consensus-tier-B,https://www.sumologic.com/contact
sales@terminal49.com,terminal49.com,consensus-tier-B,https://terminal49.com/
sales@testery.io,testery.io,consensus-tier-B,https://testery.io/contact/
sales@text.com,text.com,consensus-tier-B,https://www.text.com/
sales@thoughtly.com,thoughtly.com,consensus-tier-B,https://thoughtly.com/contact
sales@timetackle.com,timetackle.com,consensus-tier-B,https://www.timetackle.com/contact/
sales@tradestation.com,tradestation.com,C-gen,https://tradestation.com/contact-us
sales@trepp.com,trepp.com,consensus-tier-B,https://www.trepp.com/contact
sales@unify-technologies.com,unify-technologies.com,consensus-tier-B,https://unify-technologies.com/
sales@userbrain.com,userbrain.com,consensus-tier-B,https://www.userbrain.com/en/contact/
sales@visiblie.com,visiblie.com,C-gen,https://visiblie.com/contact
sales@visitingmedia.com,visitingmedia.com,C-gen,https://visitingmedia.com/contact-us
sales@webucator.com,webucator.com,consensus-tier-B,https://www.webucator.com/
sales@wodify.com,wodify.com,consensus-tier-B,https://www.wodify.com/contact-us
sales@wordlift.io,wordlift.io,consensus-tier-B,https://wordlift.io/contact-form/
sales@yespo.io,yespo.io,consensus-tier-B,https://yespo.io/
sales@zuma.ca,zuma.ca,consensus-tier-B,https://www.zuma.ca/
sales_req@fraudlogix.com,fraudlogix.com,consensus-tier-B,https://www.fraudlogix.com/contact-fraudlogix/
saleshnp@holland1916.com,holland1916.com,consensus-tier-B,https://www.holland1916.com/contact-us
saman@ottit.com,ottit.com,tier1-2-dns:dmarc_rua,
sami.kivensalo@builderhead.com,builderhead.com,consensus-tier-B,https://builderhead.com/fi/privacy-policy-2/
sarah.johnsdorf@sitebrunch.com,sitebrunch.com,consensus-tier-B,https://www.sitebrunch.com/
sarai@allunite.com,allunite.com,consensus-tier-B,https://allunite.com/contact-us/
saurav.raj@fyxer.com,fyxer.com,tier1-2-dns:dmarc_rua,
sb@evertrace.ai,evertrace.ai,consensus-tier-B,https://www.evertrace.ai/contact
sbe@gigworx.com,gigworx.com,consensus-tier-B,https://www.gigworx.com/contact
scholarship@amplitude.com,amplitude.com,consensus-tier-B,https://amplitude.com/terms
sebastian@maestrolabs.com,maestrolabs.com,consensus-tier-B,https://www.maestrolabs.com/privacy
sec_reporting@skilljar.com,skilljar.com,consensus-tier-A,https://www.skilljar.com/security
secops@flowcode.com,flowcode.com,tier1-2-dns:dmarc_rua,
secops@futureprinciple.com,futureprinciple.com,tier1-2-dns:dmarc_ruf,
secure@onepeloton.com,onepeloton.com,security.txt,https://www.onepeloton.com/security.txt
secure@onepeloton.com,onepeloton.com,C-other,https://onepeloton.com/security
security-alerts@sproutsocial.com,sproutsocial.com,tier1-2-dns:caa_iodef,
security-disclosure@articulate.com,articulate.com,security.txt,https://articulate.com/.well-known/security.txt
security-disclosure@articulate.com,articulate.com,consensus-tier-A,https://www.articulate.com:443/.well-known/security.txt
security-external@ramp.com,ramp.com,security.txt,https://ramp.com/.well-known/security.txt
security-external@ramp.com,ramp.com,consensus-tier-A,https://ramp.com/.well-known/security.txt
security-notifications@hubspot.com,hubspot.com,security.txt,https://hubspot.com/.well-known/security.txt
security-notifications@hubspot.com,hubspot.com,consensus-tier-A,https://www.hubspot.com/hubfs/.well-known/security.txt
security-reporting@scriptsave.com,scriptsave.com,consensus-tier-A,https://www.scriptsave.com/privacy/
security-reports@epcvip.com,epcvip.com,security.txt,https://epcvip.com/.well-known/security.txt
security-reports@epcvip.com,epcvip.com,consensus-tier-A,https://www.epcvip.com:443/.well-known/security.txt
security-team@salesmanago.com,salesmanago.com,security.txt,https://salesmanago.com/security.txt
security-team@salesmanago.com,salesmanago.com,consensus-tier-A,https://www.salesmanago.com/security.txt
security@1up.ai,1up.ai,tier1-2-smtp,
security@abacum.ai,abacum.ai,tier1-2-smtp,
security@accessowl.com,accessowl.com,security.txt,https://www.accessowl.com/.well-known/security.txt
security@adalo.com,adalo.com,tier1-2-smtp,
security@adomik.com,adomik.com,tier1-2-smtp,
security@adopt.ai,adopt.ai,tier1-2-smtp,
security@airsaas.io,airsaas.io,tier1-2-smtp,
security@airtable.com,airtable.com,security.txt,https://airtable.com/.well-known/security.txt
security@airtable.com,airtable.com,consensus-tier-A,https://airtable.com/.well-known/security.txt
security@akamai.com,akamai.com,security.txt,https://akamai.com/.well-known/security.txt
security@alchemy.com,alchemy.com,consensus-tier-A,https://www.alchemy.com/security
security@algolia.com,algolia.com,tier1-2-smtp,
security@allocate.co,allocate.co,tier1-2-smtp,
security@alloy.app,alloy.app,tier1-2-smtp,
security@alloy.app,alloy.app,consensus-tier-A,https://alloy.app/security
security@altertable.ai,altertable.ai,security.txt,https://altertable.ai/.well-known/security.txt
security@altertable.ai,altertable.ai,consensus-tier-A,https://altertable.ai/.well-known/security.txt
security@altuspower.com,altuspower.com,tier1-2-smtp,
security@ambarpartners.com,ambarpartners.com,tier1-2-smtp,
security@ammp.io,ammp.io,tier1-2-smtp,
security@amplifier.com,amplifier.com,tier1-2-smtp,
security@amplitude.com,amplitude.com,security.txt,https://amplitude.com/.well-known/security.txt
security@amplitude.com,amplitude.com,consensus-tier-A,https://amplitude.com/.well-known/security.txt
security@aneon.at,aneon.at,tier1-2-smtp,
security@animaj.com,animaj.com,tier1-2-smtp,
security@antimetal.com,antimetal.com,tier1-2-smtp,
security@apaleo.com,apaleo.com,tier1-2-smtp,
security@aparti.ai,aparti.ai,tier1-2-smtp,
security@apify.com,apify.com,security.txt,https://apify.com/.well-known/security.txt
security@apify.com,apify.com,consensus-tier-A,https://apify.com/.well-known/security.txt
security@apono.io,apono.io,tier1-2-smtp,
