domain,email,tier,tier_label
paytrail.com,kumppanit@paytrail.com,Sx-b,Single-word local
paywall.one,abuse@paywall.one,S3,Abuse / trust / safety
paywall.one,help@paywall.one,S8,Support / help
paywall.one,info@paywall.one,S9,Generic info / contact
paywithlocus.com,abuse@paywithlocus.com,S3,Abuse / trust / safety
pdf.net,support@pdf.net,S8,Support / help
peakmetrics.com,security@peakmetrics.com,S2,Security
peakmetrics.com,abuse@peakmetrics.com,S3,Abuse / trust / safety
peakmetrics.com,support@peakmetrics.com,S8,Support / help
peakmetrics.com,privacy@peakmetrics.com,S4,Privacy / DPO / GDPR
peakmetrics.com,legal@peakmetrics.com,S5,Legal / compliance
pearl.com,bizdev@pearl.com,Sx-b,Single-word local
pearldiver.io,support@pearldiver.io,S8,Support / help
pearldiver.io,hello@pearldiver.io,S9,Generic info / contact
pelcro.com,security@pelcro.com,S2,Security
pelcro.com,abuse@pelcro.com,S3,Abuse / trust / safety
pelcro.com,support@pelcro.com,S8,Support / help
pelcro.com,legal@pelcro.com,S5,Legal / compliance
people.ai,security@people.ai,S2,Security
people.ai,support@people.ai,S8,Support / help
people.ai,privacy@people.ai,S4,Privacy / DPO / GDPR
peq.ai,abuse@peq.ai,S3,Abuse / trust / safety
peq.ai,info@peq.ai,S9,Generic info / contact
peq.ai,google@peq.ai,Sx-b,Single-word local
perdoo.com,security@perdoo.com,S2,Security
perdoo.com,abuse@perdoo.com,S3,Abuse / trust / safety
perdoo.com,support@perdoo.com,S8,Support / help
perdoo.com,hello@perdoo.com,S9,Generic info / contact
perdoo.com,dpo@perdoo.com,S4,Privacy / DPO / GDPR
perfai.ai,intesar@perfai.ai,Sx-b,Single-word local
pga.com,pgadmarcemail@pga.com,Sx-c,DMARC reporting
photoncommerce.com,info@photoncommerce.com,S9,Generic info / contact
photoroom.com,security@photoroom.com,S2,Security
photoroom.com,abuse@photoroom.com,S3,Abuse / trust / safety
photoroom.com,help@photoroom.com,S8,Support / help
pickfu.com,info@pickfu.com,S9,Generic info / contact
pickfu.com,privacy@pickfu.com,S4,Privacy / DPO / GDPR
pin.com,abuse@pin.com,S3,Abuse / trust / safety
pin.com,support@pin.com,S8,Support / help
pinegap.ai,privacy@pinegap.ai,S4
pipe17.com,security@pipe17.com,S2,Security
pipe17.com,contact@pipe17.com,S9,Generic info / contact
pipe17.com,info@pipe17.com,S9,Generic info / contact
pipe17.com,notices@pipe17.com,Sx-b,Single-word local
piperai.com,security@piperai.com,S2,Security
piperai.com,abuse@piperai.com,S3,Abuse / trust / safety
pixa.com,support@pixa.com,S8
placester.com,security@placester.com,S2,Security
placester.com,support@placester.com,S8,Support / help
planable.io,hello@planable.io,S9,Generic info / contact
planprophet.com,abuse@planprophet.com,S3,Abuse / trust / safety
planprophet.com,info@planprophet.com,S9,Generic info / contact
plaud.ai,security@plaud.ai,S2,Security
plaud.ai,support@plaud.ai,S8,Support / help
plaud.ai,privacyjp@plaud.ai,S4,Privacy / DPO / GDPR
plotline.so,security@plotline.so,S2,Security
plotline.so,abuse@plotline.so,S3,Abuse / trust / safety
plotline.so,adarsh@plotline.so,Sx-b,Single-word local
plotline.so,erik@plotline.so,Sx-b,Single-word local
pocketsmith.com,postmaster@pocketsmith.com,S7,Admin / postmaster
podio.com,security@podio.com,S2,Security
podio.com,abuse@podio.com,S3,Abuse / trust / safety
podpage.com,info@podpage.com,S9,Generic info / contact
point-topic.com,info@point-topic.com,S9,Generic info / contact
pointfive.co,security@pointfive.co,S2,Security
pointfive.co,info@pointfive.co,S9,Generic info / contact
polytomic.com,security@polytomic.com,S2,Security
polytomic.com,abuse@polytomic.com,S3,Abuse / trust / safety
polytomic.com,support@polytomic.com,S8,Support / help
polytomic.com,contact@polytomic.com,S9,Generic info / contact
pop.in,abuse@pop.in,S3,Abuse / trust / safety
pop.in,help@pop.in,S8,Support / help
pop.in,hello@pop.in,S9,Generic info / contact
pop.in,privacy@pop.in,S4,Privacy / DPO / GDPR
portao3.com.br,abuse@portao3.com.br,S3,Abuse / trust / safety
portao3.com.br,ouvidoria@portao3.com.br,Sx-b,Single-word local
portkey.ai,abuse@portkey.ai,S3,Abuse / trust / safety
portkey.ai,mailmaster@portkey.ai,Sx-b,Single-word local
postman.com,security@postman.com,S2,Security
postman.com,info-jp@postman.com,S9,Generic info / contact
postman.com,info@postman.com,S9,Generic info / contact
postmypost.io,marketing@postmypost.io,S10,Sales / marketing / press
powernaut.io,abuse@powernaut.io,S3,Abuse / trust / safety
powernaut.io,hello@powernaut.io,S9,Generic info / contact
powersupportpartners.com,dmarc-reports@powersupportpartners.com,Sx-c,DMARC reporting
powtoon.com,support@powtoon.com,S8
pragma.com.co,security@pragma.com.co,S2,Security
pragma.com.co,abuse@pragma.com.co,S3,Abuse / trust / safety
pragma.com.co,administrador@pragma.com.co,Sx-d,Other / mixed
praiz.io,dpo@praiz.io,S4,Privacy / DPO / GDPR
pramata.com,abuse@pramata.com,S3,Abuse / trust / safety
pramata.com,demarc-failure-reports@pramata.com,Sx-d,Other / mixed
praxi.io,abuse@praxi.io,S3,Abuse / trust / safety
praxi.io,jameskinda@praxi.io,Sx-b,Single-word local
predactiv.com,security@predactiv.com,S2,Security
predactiv.com,abuse@predactiv.com,S3,Abuse / trust / safety
predactiv.com,dpo@predactiv.com,S4,Privacy / DPO / GDPR
predactiv.com,privacy@predactiv.com,S4,Privacy / DPO / GDPR
predactiv.com,epresentative@predactiv.com,S10,Sales / marketing / press
predactiv.com,mailtorepresentative@predactiv.com,S10,Sales / marketing / press
predicthq.com,security@predicthq.com,S2,Security
predicthq.com,abuse@predicthq.com,S3,Abuse / trust / safety
predictiveindex.com,privacy@predictiveindex.com,S4,Privacy / DPO / GDPR
prepared.app,info@prepared.app,S9,Generic info / contact
preppr.ai,abuse@preppr.ai,S3,Abuse / trust / safety
preppr.ai,connect@preppr.ai,S9,Generic info / contact
preppr.ai,dr@preppr.ai,Sx-b,Single-word local
prescriberpoint.com,support@prescriberpoint.com,S8,Support / help
prescriberpoint.com,privacy@prescriberpoint.com,S4,Privacy / DPO / GDPR
presien.com,info@presien.com,S9,Generic info / contact
pricehubble.com,security@pricehubble.com,S2,Security
pricehubble.com,abuse@pricehubble.com,S3,Abuse / trust / safety
pricehubble.com,contact@pricehubble.com,S9,Generic info / contact
pricelabs.co,abuse@pricelabs.co,S3,Abuse / trust / safety
pricelabs.co,support@pricelabs.co,S8,Support / help
prima.ai,abuse@prima.ai,S3,Abuse / trust / safety
prima.ai,info@prima.ai,S9,Generic info / contact
primum.co,security@primum.co,S2,Security
primum.co,abuse@primum.co,S3,Abuse / trust / safety
primum.co,hello@primum.co,S9,Generic info / contact
print.com,contact@print.com,S9,Generic info / contact
print.com,hello@print.com,S9,Generic info / contact
print.com,hola@print.com,S9,Generic info / contact
print.com,info@print.com,S9,Generic info / contact
print.com,be@print.com,Sx-b,Single-word local
print.com,crew@print.com,Sx-b,Single-word local
print.com,servus@print.com,Sx-b,Single-word local
print.com,velkommen@print.com,Sx-b,Single-word local
print.com,welkom@print.com,Sx-b,Single-word local
print.com,willkommen@print.com,Sx-b,Single-word local
prisma.io,security@prisma.io,S2,Security
prismatic.io,security@prismatic.io,S2,Security
prismic.io,security@prismic.io,S2,Security
prismic.io,abuse@prismic.io,S3,Abuse / trust / safety
privacy.com,vdp@privacy.com,S0,Bug bounty / VDP
privacy.com,support@privacy.com,S8,Support / help
prixuserp.com,contacto@prixuserp.com,S9,Generic info / contact
prizm-energy.com,info@prizm-energy.com,S9,Generic info / contact
product.ai,contact@product.ai,S9,Generic info / contact
productive.io,contact@productive.io,S9,Generic info / contact
productive.io,legal@productive.io,S5,Legal / compliance
prohotel-edv.de,do-not-reply@prohotel-edv.de,Sx-d,Other / mixed
projectcor.com,abuse@projectcor.com,S3,Abuse / trust / safety
projectcor.com,help@projectcor.com,S8,Support / help
projectleannation.com,abuse@projectleannation.com,S3,Abuse / trust / safety
projectleannation.com,info@projectleannation.com,S9,Generic info / contact
prokeep.com,security@prokeep.com,S2,Security
prokeep.com,abuse@prokeep.com,S3,Abuse / trust / safety
prokeep.com,support@prokeep.com,S8,Support / help
prokeep.com,info@prokeep.com,S9,Generic info / contact
proluno.com.br,abuse@proluno.com.br,S3,Abuse / trust / safety
prompt.security,abuse@prompt.security,S3,Abuse / trust / safety
prompt.security,contact@prompt.security,S9,Generic info / contact
prontohq.com,abuse@prontohq.com,S3,Abuse / trust / safety
prontohq.com,hey@prontohq.com,S9,Generic info / contact
prontopago.com.ar,abuse@prontopago.com.ar,S3,Abuse / trust / safety
prontopago.com.ar,rclausen@prontopago.com.ar,Sx-b,Single-word local
propeller.co.uk,security@propeller.co.uk,S2,Security
propeller.co.uk,abuse@propeller.co.uk,S3,Abuse / trust / safety
propeller.co.uk,info@propeller.co.uk,S9,Generic info / contact
proposify.com,abuse@proposify.com,S3,Abuse / trust / safety
proposify.com,support@proposify.com,S8,Support / help
proposify.com,privacy@proposify.com,S4,Privacy / DPO / GDPR
propper.ai,security@propper.ai,S2,Security
propper.ai,support@propper.ai,S8,Support / help
propup.at,abuse@propup.at,S3,Abuse / trust / safety
propup.at,do-not-reply@propup.at,Sx-d,Other / mixed
propush.me,abuse@propush.me,S3,Abuse / trust / safety
propush.me,support@propush.me,S8,Support / help
propush.me,dpo@propush.me,S4,Privacy / DPO / GDPR
proresources.com,security@proresources.com,S2,Security
prosaic.works,hello@prosaic.works,S9,Generic info / contact
prospeo.io,security@prospeo.io,S2,Security
prospeo.io,abuse@prospeo.io,S3,Abuse / trust / safety
prscnt.com,abuse@prscnt.com,S3,Abuse / trust / safety
prscnt.com,chris@prscnt.com,Sx-b,Single-word local
prxyco.com,support@prxyco.com,S8,Support / help
public.com,security@public.com,S2,Security
public.com,support@public.com,S8,Support / help
pubnub.com,privacy@pubnub.com,S4,Privacy / DPO / GDPR
pubnub.com,itemldb@pubnub.com,Sx-b,Single-word local
pucara.io,security@pucara.io,S2,Security
pucara.io,info@pucara.io,S9,Generic info / contact
pucara.io,legal@pucara.io,S5,Legal / compliance
pucara.io,usa@pucara.io,Sx-b,Single-word local
pulsegen.io,abuse@pulsegen.io,S3,Abuse / trust / safety
pulsegen.io,contact@pulsegen.io,S9,Generic info / contact
pulseintelligence.com,abuse@pulseintelligence.com,S3,Abuse / trust / safety
pulseintelligence.com,hello@pulseintelligence.com,S9,Generic info / contact
pursuit.amsterdam,abuse@pursuit.amsterdam,S3,Abuse / trust / safety
pursuit.amsterdam,info@pursuit.amsterdam,S9,Generic info / contact
pursuit.amsterdam,team@pursuit.amsterdam,S9,Generic info / contact
pxdata.ai,abuse@pxdata.ai,S3,Abuse / trust / safety
pxdata.ai,contato@pxdata.ai,Sx-b,Single-word local
qlerify.com,security@qlerify.com,S2,Security
qlerify.com,abuse@qlerify.com,S3,Abuse / trust / safety
qlerify.com,support@qlerify.com,S8,Support / help
qminder.com,info@qminder.com,S9,Generic info / contact
qminder.com,team@qminder.com,S9,Generic info / contact
qoets.nl,hostmaster@qoets.nl,S7,Admin / postmaster
qonversion.io,abuse@qonversion.io,S3,Abuse / trust / safety
qonversion.io,hello@qonversion.io,S9,Generic info / contact
qti.co.id,info@qti.co.id,S9,Generic info / contact
quanthome.com,contact@quanthome.com,S9,Generic info / contact
quartile.com,contact@quartile.com,S9,Generic info / contact
quartr.com,security@quartr.com,S2,Security
quartr.com,abuse@quartr.com,S3,Abuse / trust / safety
query.ai,security@query.ai,S2,Security
query.ai,abuse@query.ai,S3,Abuse / trust / safety
query.ai,privacy@query.ai,S4,Privacy / DPO / GDPR
questionpro.com,vulnerability@questionpro.com,S0,Bug bounty / VDP
quicknode.com,security@quicknode.com,S2,Security
quicknode.com,abuse@quicknode.com,S3,Abuse / trust / safety
quicknode.com,hi@quicknode.com,S9,Generic info / contact
quid.com,security@quid.com,S2,Security
quid.com,support@quid.com,S8,Support / help
quid.com,info@quid.com,S9,Generic info / contact
quinn-ai.com,abuse@quinn-ai.com,S3,Abuse / trust / safety
quiverquant.com,abuse@quiverquant.com,S3,Abuse / trust / safety
quiverquant.com,info@quiverquant.com,S9,Generic info / contact
quiverquant.com,james@quiverquant.com,Sx-b,Single-word local
quivly.ai,security@quivly.ai,S2,Security
quivly.ai,abuse@quivly.ai,S3,Abuse / trust / safety
quivly.ai,hello@quivly.ai,S9,Generic info / contact
quivly.ai,privacy@quivly.ai,S4,Privacy / DPO / GDPR
quotech.io,info@quotech.io,S9,Generic info / contact
quotech.io,compliance@quotech.io,S5,Legal / compliance
quotech.io,guillaume@quotech.io,Sx-b,Single-word local
quradata.com,abuse@quradata.com,S3,Abuse / trust / safety
quradata.com,team@quradata.com,S9,Generic info / contact
quradata.com,kevin@quradata.com,Sx-b,Single-word local
rach.io,abuse@rach.io,S3,Abuse / trust / safety
raindrop.ai,security@raindrop.ai,S2,Security
raindrop.ai,abuse@raindrop.ai,S3,Abuse / trust / safety
raisely.com,privacy@raisely.com,S4,Privacy / DPO / GDPR
rallyuxr.com,bugbounty@rallyuxr.com,S0,Bug bounty / VDP
rallyuxr.com,security@rallyuxr.com,S2,Security
rallyuxr.com,abuse@rallyuxr.com,S3,Abuse / trust / safety
rallyuxr.com,hello@rallyuxr.com,S9,Generic info / contact
rallyuxr.com,privacy@rallyuxr.com,S4,Privacy / DPO / GDPR
ramp.com,security-external@ramp.com,S2,Security
rapidflare.ai,abuse@rapidflare.ai,S3,Abuse / trust / safety
rapidflare.ai,support@rapidflare.ai,S8,Support / help
rapidflare.ai,hello@rapidflare.ai,S9,Generic info / contact
rapido.co.nz,support@rapido.co.nz,S8,Support / help
rapido.co.nz,adam@rapido.co.nz,Sx-b,Single-word local
raylu.ai,abuse@raylu.ai,S3,Abuse / trust / safety
rayyan.ai,support@rayyan.ai,S8,Support / help
rayyan.ai,info@rayyan.ai,S9,Generic info / contact
razorpay.com,disclosures@razorpay.com,S0,Bug bounty / VDP
razorpay.com,security_private@razorpay.com,S2,Security
razorpay.com,dpo@razorpay.com,S4,Privacy / DPO / GDPR
razorpay.com,compliance@razorpay.com,S5,Legal / compliance
razorpay.com,security@razorpay.com,S2
realtimelca.com,support@realtimelca.com,S8
reap.global,support@reap.global,S8,Support / help
rebike.com,webmaster@rebike.com,S7,Admin / postmaster
receiptor.ai,abuse@receiptor.ai,S3,Abuse / trust / safety
receiptor.ai,info@receiptor.ai,S9,Generic info / contact
reclaim.ai,hello@reclaim.ai,S9,Generic info / contact
reclaim.ai,privacy@reclaim.ai,S4,Privacy / DPO / GDPR
reclaim.ai,infosec@reclaim.ai,S1
recordedfuture.com,security@recordedfuture.com,S2
recruitu.com,abuse@recruitu.com,S3,Abuse / trust / safety
recruitu.com,support@recruitu.com,S8,Support / help
recurly.com,emeasales@recurly.com,S10,Sales / marketing / press
recurly.com,security-support@recurly.com,S1
recurly.com,support@recurly.com,S8
recurly.com,security@recurly.com,S2
redbuttonedu.cz,info@redbuttonedu.cz,S9,Generic info / contact
reeporter.ai,dmarc-reports@reeporter.ai,Sx-c,DMARC reporting
reevo.ai,security@reevo.ai,S2,Security
reevo.ai,abuse@reevo.ai,S3,Abuse / trust / safety
reevo.ai,support@reevo.ai,S8,Support / help
referralcandy.com,security@referralcandy.com,S2,Security
referralcandy.com,support@referralcandy.com,S8,Support / help
referralcandy.com,compliance@referralcandy.com,S5,Legal / compliance
reg-genome.com,security@reg-genome.com,S2,Security
reg-genome.com,info@reg-genome.com,S9,Generic info / contact
reg-genome.com,product@reg-genome.com,S10,Sales / marketing / press
relay.app,security@relay.app,S2,Security
relay.app,support+website@relay.app,S8,Support / help
relay.app,support@relay.app,S8,Support / help
relay.app,notices@relay.app,Sx-b,Single-word local
relevanceai.com,security@relevanceai.com,S2,Security
relevanceai.com,abuse@relevanceai.com,S3,Abuse / trust / safety
relpro.com,info@relpro.com,S9,Generic info / contact
relpro.com,rrajmangal@relpro.com,Sx-b,Single-word local
relynk.io,abuse@relynk.io,S3,Abuse / trust / safety
remote.com,security@remote.com,S2,Security
remote.com,api-support@remote.com,S8,Support / help
remote.com,help@remote.com,S8,Support / help
remote.com,sre-team@remote.com,S9,Generic info / contact
reo.dev,support@reo.dev,S8,Support / help
reo.dev,contact@reo.dev,S9,Generic info / contact
reo.dev,dataprivacy@reo.dev,S4,Privacy / DPO / GDPR
reo.dev,legal@reo.dev,S5,Legal / compliance
replicate.com,security@replicate.com,S2,Security
replicate.com,abuse@replicate.com,S3,Abuse / trust / safety
replicate.com,privacy@replicate.com,S4,Privacy / DPO / GDPR
replicate.com,legal@replicate.com,S5,Legal / compliance
reshapex.com,security@reshapex.com,S2,Security
reshapex.com,abuse@reshapex.com,S3,Abuse / trust / safety
respan.ai,security@respan.ai,S2,Security
respan.ai,abuse@respan.ai,S3,Abuse / trust / safety
respan.ai,support@respan.ai,S8,Support / help
respan.ai,team@respan.ai,S9,Generic info / contact
rest.com,abuse@rest.com,S3,Abuse / trust / safety
rest.com,hello@rest.com,S9,Generic info / contact
rest.com,wholesale@rest.com,Sx-b,Single-word local
restream.io,security@restream.io,S2,Security
restream.io,abuse@restream.io,S3,Abuse / trust / safety
restream.io,support@restream.io,S8,Support / help
retab.com,abuse@retab.com,S3,Abuse / trust / safety
retab.com,contact@retab.com,S9,Generic info / contact
reteno.com,support@reteno.com,S8,Support / help
reteno.com,info@reteno.com,S9,Generic info / contact
reteno.com,privacy@reteno.com,S4,Privacy / DPO / GDPR
reversinglabs.com,security@reversinglabs.com,S2,Security
reversinglabs.com,abuse@reversinglabs.com,S3,Abuse / trust / safety
reversinglabs.com,support@reversinglabs.com,S8,Support / help
reversinglabs.com,corporate@reversinglabs.com,Sx-b,Single-word local
revisiondojo.com,security@revisiondojo.com,S2,Security
revisiondojo.com,abuse@revisiondojo.com,S3,Abuse / trust / safety
revisiondojo.com,hello@revisiondojo.com,S9,Generic info / contact
revsend.com,abuse@revsend.com,S3,Abuse / trust / safety
revspire.io,dmarc@revspire.io,Sx-c,DMARC reporting
rezoomex.com,team@rezoomex.com,S9,Generic info / contact
rhinofcp.com,security@rhinofcp.com,S2,Security
rhinofcp.com,abuse@rhinofcp.com,S3,Abuse / trust / safety
rhinohealth.com,security@rhinohealth.com,S2,Security
rhinohealth.com,abuse@rhinohealth.com,S3,Abuse / trust / safety
richpanel.com,security@richpanel.com,S2,Security
richpanel.com,abuse@richpanel.com,S3,Abuse / trust / safety
richpanel.com,dpo@richpanel.com,S4,Privacy / DPO / GDPR
richpanel.com,privacy@richpanel.com,S4,Privacy / DPO / GDPR
richpanel.com,devops@richpanel.com,S7,Admin / postmaster
ringotel.com,support@ringotel.com,S8,Support / help
risepeople.com,security@risepeople.com,S2,Security
risepeople.com,abuse@risepeople.com,S3,Abuse / trust / safety
risepeople.com,info@risepeople.com,S9,Generic info / contact
rivio.com.br,abuse@rivio.com.br,S3,Abuse / trust / safety
roboflow.com,help@roboflow.com,S8,Support / help
roboflow.com,support@roboflow.com,S8,Support / help
